filename,id,keyword,photographer,score,blue_ratio,core_blue_ratio,vivid_blue_ratio,high_saturation_ratio,mean_saturation,mean_value,blue_saturation,blue_value,mean_blue_hue,target_hue_distance,target_hue_similarity,neutral_dark_ratio,white_ratio,grey_ratio,cyan_green_ratio,purple_ratio
sea_036.jpg,_IRQ8045f_M,vivid blue underwater light,Maïa Leleu,103.48216058861055,0.9728932584269663,0.9234269662921348,0.8947097378277153,0.8947097378277153,0.7869002819061279,0.654183566570282,0.7977229952812195,0.6446611285209656,0.6283432245254517,0.0172321134143405,0.8563990548804958,0.0,0.000299625468164794,0.0005056179775280899,0.0,0.0
sea_037.jpg,R7A94STmdI8,royal blue sea surface texture,Tamanna Rumee,103.24822793618074,0.9996629213483146,0.68562734082397,0.9736985018726592,0.9736985018726592,0.859603226184845,0.5452025532722473,0.8597584366798401,0.5450971126556396,0.5846505761146545,0.02646053499645662,0.7794955416961948,0.0,0.0,0.0,0.0,0.0
sea_038.jpg,qIarqqinggY,deep royal blue underwater,Vincentiu Solomon,102.58245116676335,0.9289232209737828,0.8884644194756555,0.9125093632958802,0.9156086142322097,0.9356573224067688,0.2974338233470917,0.9805570840835571,0.2791167199611664,0.6566381454467773,0.04552703433566618,0.6206080472027817,0.0,0.0011423220973782772,0.013614232209737828,0.0,0.020159176029962547
sea_039.jpg,Cj0tPzC5Uic,ultramarine ocean water texture,steffi,102.55024340847854,0.9987827715355805,0.5935112359550562,0.9932584269662922,0.9932958801498127,0.9010864496231079,0.42931756377220154,0.9016926288604736,0.4290708899497986,0.5785068273544312,0.03260428375668001,0.7282976353609999,0.0,0.0,0.0,6.554307116104868e-05,0.0
sea_040.jpg,5SHwCaTREe4,vivid cobalt blue underwater,Emanuel Haas,102.48978921926374,0.9549063670411985,0.9140823970037453,0.8421161048689139,0.8421161048689139,0.8365816473960876,0.49728924036026,0.8588069081306458,0.48227202892303467,0.5959480404853821,0.01516307062572908,0.8736410781189243,0.0,6.554307116104868e-05,0.0005524344569288389,0.0,0.0
sea_041.jpg,xSexrcNB5Hg,vivid cobalt blue underwater,Hynek Janáč,102.24269739976106,0.9172444444444444,0.7645222222222222,0.9171222222222222,0.9905333333333334,0.9568917751312256,0.7326341867446899,0.9647361636161804,0.7090802788734436,0.599714457988739,0.011396653122372147,0.9050278906468988,0.0,0.0,0.0,0.08226666666666667,0.0
sea_042.jpg,OsKXsj9vYOo,deep royal blue underwater,Raul Macarie,102.19776798235392,0.9707209737827716,0.9331554307116104,0.9196816479400749,0.9196816479400749,0.6631957292556763,0.590674877166748,0.6720967292785645,0.5807207226753235,0.6208754181861877,0.009764307075076584,0.9186307743743618,0.0,0.0006273408239700375,0.0008895131086142322,0.0,0.0
sea_043.jpg,NqvQ4d45tj4,royal blue sea surface texture,boris misevic,102.15195094931566,0.9987,0.8393888888888889,0.8784888888888889,0.8784888888888889,0.7983529567718506,0.8683496713638306,0.7988259792327881,0.8682625889778137,0.5890945792198181,0.022016531891293045,0.8165289009058913,0.0,0.0,0.0,0.0,0.0
sea_044.jpg,fpiW-qZ0Cj8,royal blue sea surface texture,Tamanna Rumee,101.84635052143807,0.9935861423220974,0.9203932584269663,0.8049063670411986,0.8049063670411986,0.7589777708053589,0.5235424637794495,0.7611140012741089,0.5219659805297852,0.6067634224891663,0.004347688621944901,0.9637692614837925,0.0,0.0,0.0,0.0,0.0
sea_045.jpg,nr-C1o4e71Q,ultramarine ocean water texture,Sarah Sheedy,101.83072395430472,0.9967883895131087,0.5751217228464419,0.9587265917602996,0.958810861423221,0.9293531179428101,0.4925703704357147,0.9309595227241516,0.4916778802871704,0.5795367956161499,0.03157431549496126,0.7368807042086561,0.0,0.0,0.0,9.363295880149813e-05,0.0
sea_046.jpg,Z4RUPM2Gdso,vivid blue underwater light,Nicolas Weldingh,101.73741586109443,0.9848203125,0.5054375,0.9790234375,0.9790234375,0.9813534021377563,0.8180813193321228,0.9923142790794373,0.8157564997673035,0.578826904296875,0.03228420681423616,0.7309649432146986,0.0,0.0045390625,0.00584375,7.8125e-05,0.0
sea_047.jpg,Hy-eOCI25k0,deep royal blue underwater,Pascal Debrunner,101.20023320603065,0.9380805243445692,0.8777715355805243,0.873436329588015,0.873436329588015,0.8269566893577576,0.30902019143104553,0.8562982678413391,0.28938043117523193,0.6365219354629517,0.0254108243518405,0.7882431304013291,0.0,0.0,0.00017790262172284643,0.0,7.49063670411985e-05
sea_048.jpg,upzCBMsI2Io,royal blue sea surface texture,Mike Page,101.07419020481817,0.9867555555555556,0.8909333333333334,0.8446222222222223,0.8446222222222223,0.7365022301673889,0.5907381772994995,0.7407482862472534,0.5873864889144897,0.5981123447418213,0.012998766369289871,0.8916769469225844,0.0,0.0,0.0,0.0,0.0
sea_049.jpg,53WIMUDxoyY,vivid cobalt blue underwater,Ihor Malytskyi,100.89274527768735,0.8963055555555556,0.7621666666666667,0.8943055555555556,0.9614444444444444,0.9522331953048706,0.46673277020454407,0.9808639287948608,0.4193663001060486,0.6174381971359253,0.0063270860248141325,0.9472742831265489,0.0,0.009879629629629629,0.011583333333333333,0.08156481481481481,0.0
sea_050.jpg,i2PqLIW2AR4,ultramarine ocean water texture,Cosima Qin,100.18664826821927,0.935425,0.8785666666666667,0.8254333333333334,0.8254333333333334,0.8049519062042236,0.8147326707839966,0.8349063396453857,0.8138020038604736,0.5977881550788879,0.013322956032223221,0.8889753663981398,0.0,4.1666666666666665e-05,0.0013916666666666667,0.0,0.0
sea_051.jpg,dzGuwpEtsgg,vivid cobalt blue underwater,Dmytro Bukhantsov,99.59149331085295,0.8834456928838952,0.8594569288389513,0.8729307116104869,0.9407397003745318,0.9284452795982361,0.6117660999298096,0.9678208827972412,0.5831478834152222,0.6481262445449829,0.03701513343387175,0.6915405547177353,0.0,0.002705992509363296,0.0124812734082397,0.011048689138576779,0.020140449438202247
sea_052.jpg,RHMzClyPykY,vivid cobalt blue underwater,Sebastiano Piazzi,99.27409833114741,0.8659737827715356,0.8269943820224719,0.8567322097378277,0.8755805243445692,0.8966301679611206,0.3913944363594055,0.9823248386383057,0.3826899230480194,0.6192985773086548,0.008187466197543625,0.9317711150204698,0.005692883895131086,0.001601123595505618,0.05308052434456929,0.018932584269662923,0.00013108614232209737
sea_053.jpg,YCkKEf5YCio,ultramarine ocean water texture,Buddy AN,98.00424481699908,0.9999333333333333,0.9492,0.7032333333333334,0.7032333333333334,0.7478796243667603,0.7247670292854309,0.7479019165039062,0.724751889705658,0.5915559530258179,0.01955515808529329,0.8370403492892226,0.0,0.0,0.0,0.0,0.0
sea_054.jpg,-jC11Hb1c-I,saturated blue ocean underwater,Kuu Lotus,97.82251737343115,0.9784416666666667,0.4820833333333333,0.950825,0.966525,0.8773868680000305,0.9187209606170654,0.883283257484436,0.9169999957084656,0.5791683197021484,0.03194279140896272,0.7338100715919773,0.0,9.166666666666667e-05,0.0002,0.019933333333333334,0.0
sea_055.jpg,UVbgnsCgJ_Y,royal blue sea surface texture,Bekky Bekks,97.81560279959099,0.9947659176029963,0.9077340823970037,0.7537640449438202,0.7537640449438202,0.7072341442108154,0.766754150390625,0.7088772058486938,0.7656760215759277,0.5928067564964294,0.018304354614681717,0.847463711544319,0.0,1.8726591760299626e-05,0.00015917602996254682,0.0,0.0
sea_056.jpg,ZU09cWRxEnQ,vivid cobalt blue underwater,Bri Tucker,96.78596874467355,0.9417888888888889,0.7476111111111111,0.8578555555555556,0.8598222222222223,0.8256076574325562,0.465427428483963,0.8482040762901306,0.4460102319717407,0.6496660113334656,0.038554900222354416,0.6787091648137131,0.0,0.0,0.0,0.0,0.04547777777777778
sea_057.jpg,7t2W2K-wCj0,ultramarine ocean water texture,Tim G,96.5070550666032,0.9986777777777778,0.682,0.8186666666666667,0.8186666666666667,0.7720293998718262,0.4159366190433502,0.7724851369857788,0.4155474007129669,0.5838486552238464,0.027262455887264725,0.7728128676061272,0.0,0.0,0.0,0.0,0.0
sea_058.jpg,raBZgMiZcWc,saturated blue ocean underwater,Chris Hardy,95.7310872897713,0.9857958801498128,0.2741479400749064,0.9527621722846442,0.9622752808988764,0.9524058103561401,0.5952862501144409,0.9574268460273743,0.6036369800567627,0.5739126801490784,0.03719843096203279,0.6900130753163933,0.004559925093632958,0.0,0.004559925093632958,6.554307116104868e-05,0.0
sea_059.jpg,MEwaCA8qToQ,vivid cobalt blue underwater,Oleksandr Sushko,95.14624988719798,0.9496666666666667,0.4604888888888889,0.8997444444444445,0.8998555555555555,0.8655989766120911,0.5105721950531006,0.8991765379905701,0.4851142168045044,0.5896936058998108,0.02141750521130037,0.8215207899058302,0.0,0.021977777777777777,0.023655555555555555,0.0033444444444444446,0.0001
sea_060.jpg,UZ0oXgsSwFU,royal blue sea surface texture,Viviane Okubo,94.21298050896903,1.0,0.7640730337078652,0.7090730337078651,0.7090730337078651,0.7043313980102539,0.9405359625816345,0.7043313980102539,0.9405359625816345,0.595417320728302,0.01569379038280916,0.8692184134765903,0.0,0.0,0.0,0.0,0.0
sea_061.jpg,nklZWFGJ_NM,ultramarine ocean water texture,boris misevic,93.2927643098478,1.0,0.3335,0.8973777777777778,0.8973777777777778,0.8412075638771057,0.7415137887001038,0.8412075638771057,0.7415137887001038,0.5734534859657288,0.0376576251453824,0.6861864571218133,0.0,0.0,0.0,0.0,0.0
sea_062.jpg,4-7DbT0yZX0,ultramarine ocean water texture,boris misevic,93.28620132906877,0.9214888888888889,0.7902333333333333,0.7240111111111112,0.734,0.7472596168518066,0.574963390827179,0.7771069407463074,0.5613716244697571,0.5961849093437195,0.014926201767391678,0.875614985271736,0.0003222222222222222,0.003777777777777778,0.014355555555555555,0.002188888888888889,0.0
sea_063.jpg,khplI4VZ6UQ,vivid cobalt blue underwater,Hiroko Yoshii,93.01704567454303,0.927975,0.32605833333333334,0.923225,0.9804083333333333,0.9671242833137512,0.593373715877533,0.9787400364875793,0.5878408551216125,0.5719862580299377,0.039124853081173416,0.6739595576568882,0.0,0.0027416666666666666,0.0033166666666666665,0.06495,0.0
sea_064.jpg,pJJUdJCLmxk,saturated blue ocean underwater,engin akyurt,92.9731421231291,0.9334176029962546,0.8075374531835205,0.7773408239700375,0.7774157303370787,0.6966160535812378,0.6996683478355408,0.7221754193305969,0.6860098838806152,0.6443946957588196,0.03328358464770842,0.7226367946024298,0.0,0.007827715355805244,0.009897003745318352,0.0,0.00044943820224719103
sea_065.jpg,uEn_WKl7LQY,vivid cobalt blue underwater,Johny Goerend,92.94409002976376,0.9701315789473685,0.32978383458646615,0.9523026315789473,0.9546522556390977,0.8753241896629333,0.61794114112854,0.8903933763504028,0.6077120304107666,0.6692009568214417,0.05808984571033049,0.5159179524139126,0.0,0.0007424812030075188,0.0019830827067669173,0.0,0.002349624060150376
sea_066.jpg,0ftaspa0VUo,vivid cobalt blue underwater,engin akyurt,92.77771285135252,0.948249063670412,0.7554026217228464,0.7870318352059925,0.7870318352059925,0.7281519174575806,0.5783975720405579,0.7473689913749695,0.5582900643348694,0.6570482850074768,0.045937173896365646,0.6171902175302862,0.0,9.363295880149813e-06,0.00012172284644194756,0.0,0.0
sea_067.jpg,Bw7W3eiKssc,vivid cobalt blue underwater,Tamara Malaniy,92.43893945461406,0.8642883895131086,0.6767322097378277,0.8220786516853933,0.8830149812734083,0.8038955926895142,0.5113542675971985,0.8427225351333618,0.5005124807357788,0.6242166757583618,0.013105564647250656,0.8907869612729112,0.006095505617977528,0.00010299625468164794,0.014522471910112359,0.06068352059925094,0.019915730337078653
sea_068.jpg,cB6pEQSMQB4,vivid cobalt blue underwater,Anjeanette Guigue,91.96915740333196,0.9285299625468165,0.2786797752808989,0.9284269662921348,0.999878277153558,0.9707047343254089,0.3389551043510437,0.9714411497116089,0.32934635877609253,0.5676977038383484,0.04341340727276277,0.6382216060603102,0.0,0.0,0.0,0.07147003745318352,0.0
sea_069.jpg,tnEjldNFGPs,vivid cobalt blue underwater,Sophia Müller,90.24671037075275,0.8662921348314607,0.7415730337078652,0.790252808988764,0.8136329588014981,0.8006637096405029,0.446429044008255,0.8454594016075134,0.4475023150444031,0.6583021879196167,0.04719107680850554,0.6067410265957871,0.0006086142322097378,0.0003838951310861423,0.0010112359550561798,0.00011235955056179776,0.10135767790262172
sea_070.jpg,fuCpnfvjfHU,ultramarine ocean water texture,Miguel Angel  Avila,90.18960123288323,0.999877358490566,0.208,0.9606320754716982,0.9606320754716982,0.7301275134086609,0.40004175901412964,0.7301660776138306,0.4000208377838135,0.569923996925354,0.04118711418575716,0.6567740484520237,0.0,0.0,0.0,0.0,0.0
sea_071.jpg,UNDqO_CL30s,saturated blue ocean underwater,Jason Dent,90.17426732889042,1.0,0.24742391304347827,0.9557717391304348,0.9557717391304348,0.708020806312561,0.7655057907104492,0.708020806312561,0.7655057907104492,0.5687634348869324,0.04234767622417879,0.6471026981318434,0.0,0.0,0.0,0.0,0.0
sea_072.jpg,oxKajoD-ZQ8,deep royal blue underwater,Oleksandr Sushko,89.93419772706207,0.8833,0.5050888888888889,0.7946666666666666,0.7955666666666666,0.8280324935913086,0.5442913770675659,0.8937174081802368,0.49849337339401245,0.5829540491104126,0.028157062000698563,0.7653578166608452,0.0,0.0036,0.0121,0.007877777777777777,0.0
sea_073.jpg,dFSNBcqhUNI,vivid cobalt blue underwater,Oleksandr Sushko,89.87190790620026,0.9003,0.2916666666666667,0.8971222222222223,0.9497,0.9419571757316589,0.5239565372467041,0.9753396511077881,0.49346601963043213,0.5718611478805542,0.03924996323055696,0.6729169730786919,0.0,0.0035666666666666668,0.004355555555555555,0.08936666666666666,0.0
sea_074.jpg,NSha3at9fbE,deep blue ocean water close up,Bernd 📷 Dittrich,89.77513934753561,0.9724421296296296,0.7949884259259259,0.5770601851851852,0.5772337962962963,0.6685628890991211,0.39898768067359924,0.6775214672088623,0.3948657512664795,0.6187321543693542,0.007621043258243088,0.9364913061813076,0.0,0.0,0.0019444444444444444,0.00037037037037037035,0.0
sea_075.jpg,FP_3L2fvHog,royal blue sea surface texture,Pawel Czerwinski,89.67065923294722,0.8044101123595505,0.5917134831460674,0.801938202247191,0.9735767790262172,0.9545757174491882,0.320911169052124,0.9698732495307922,0.3156891465187073,0.5860669016838074,0.025044209427303787,0.7912982547724684,0.006376404494382023,0.0,0.0035861423220973783,0.12502808988764044,0.003904494382022472
sea_076.jpg,bZZmKLlHTvA,ultramarine ocean water texture,Buddy AN,89.65142077728554,0.9998666666666667,0.7387777777777778,0.5728888888888889,0.5728888888888889,0.7188466191291809,0.6691181063652039,0.7188864946365356,0.6690801382064819,0.5913878679275513,0.01972324318355989,0.8356396401370009,0.0,0.0,0.0,0.0,0.0
sea_077.jpg,YAtWJhMZ83c,royal blue sea surface texture,xu dee,89.5799684718803,0.8749074074074074,0.6013888888888889,0.7740856481481482,0.7740856481481482,0.7592623233795166,0.6622480154037476,0.8262406587600708,0.6390836834907532,0.5893783569335938,0.02173275417751741,0.8188937151873549,0.0,2.3148148148148147e-05,0.03256944444444444,0.0,0.0
